Date,Republic,SPY
2017-12-28,1.4402084497538565,1.3682338788790833
2017-12-29,1.4344783051120251,1.363075031405506
2018-01-02,1.442067319281985,1.3728312892013945
2018-01-03,1.4470287789241836,1.3815139449305125
2018-01-04,1.4549408333471312,1.3873375680822486
2018-01-05,1.462842898257349,1.3965826375294674
2018-01-08,1.4668778095160369,1.3991368924755565
2018-01-09,1.472410077794232,1.4023030109331136
2018-01-10,1.4705537264161495,1.4001583813848646
2018-01-11,1.4809863557471932,1.4103732704779448
2018-01-12,1.4905997216755298,1.4195676472285517
2018-01-16,1.4849747676149985,1.4147154417411338
2018-01-17,1.4916551868539523,1.4282000541550741
2018-01-18,1.4862058717955777,1.425799208980868
2018-01-19,1.4924965565453292,1.432286364907519
2018-01-22,1.5045565203983962,1.4439319244137312
2018-01-23,1.5059099931982178,1.4469966574780646
2018-01-24,1.503690121525773,1.4464348652115862
2018-01-25,1.5049581370987815,1.4470479716262985
2018-01-26,1.518600477581277,1.463800975679051
2018-01-29,1.5120947553049504,1.4540965647042154
2018-01-30,1.4994198137299444,1.439181725771159
2018-01-31,1.497490266626136,1.4398968390307172
2018-02-01,1.4967622805341538,1.4382629539371221
2018-02-02,1.4714023401441931,1.4069513802884464
2018-02-05,1.4228424983538275,1.3481091446606246
2018-02-06,1.4486611931000968,1.3746698982151062
2018-02-07,1.4439456455330608,1.3672122124121686
2018-02-08,1.3985072757759804,1.3159298469897367
2018-02-09,1.4182147716735767,1.3356973353042267
2018-02-12,1.4306333358841061,1.3553113250680309
2018-02-13,1.4359885553209149,1.3586827001185238
2018-02-14,1.4492571624048938,1.3770194292410785
2018-02-15,1.4639746830288864,1.3945903524074632
2018-02-16,1.4668797039086596,1.394999001238468
2018-02-20,1.4512982619086803,1.3862646762459034
2018-02-21,1.4401219213257486,1.3793689602670505
2018-02-22,1.4448065697003836,1.3811567878053475
2018-02-23,1.4622442141300152,1.4031720666373735
2018-02-26,1.4731979513455755,1.419465640383706
2018-02-27,1.4568517287684404,1.4017414850030447
2018-02-28,1.4403074549436994,1.38754158177194
2018-03-01,1.4219128017064444,1.3673657109628543
2018-03-02,1.422494034967381,1.3744143928195742
2018-03-05,1.439099948553006,1.3902998504077206
2018-03-06,1.440311884273398,1.3938242801148837
2018-03-07,1.4387187557361043,1.393313624439033
2018-03-08,1.444630918756854,1.4000561969824123
2018-03-09,1.46746210949651,1.4244203853887887
2018-03-12,1.4632007064095283,1.4226325578504917
2018-03-13,1.454783434690831,1.4134384474362942
2018-03-14,1.4458735352637715,1.4061852192170639
2018-03-15,1.4442657677270148,1.404652630737889
2018-03-16,1.450313689180669,1.4061755423275177
2018-03-19,1.4329671814969593,1.3871500672499473
2018-03-20,1.4350909143885429,1.3895090088290558
2018-03-21,1.4354565256767837,1.386842448696953
2018-03-22,1.4039815948634933,1.3521751250671428
2018-03-23,1.3825788593571573,1.3233540631838778
2018-03-26,1.4099051034313765,1.359559657136266
